uniqueID,drugName,condition,review_clean,rating,usefulCount,ae_flag,ae_label,ae_probabilities,ner_entities,symptoms_extracted,symptom_clusters,cluster_id
45752,Fluoxetine,Depression,"I'm 16 and have been on fluoxetine at 40mg for about 8 months now. It works amazingly for me. I don't break down every night and I don't sleep for 15 hours anymore. I still have this weird feeling in me that kind of misses the way I was before the medicines, but I don't think that has to do with my medication. I do have one side effect though, I have had tremors in my hands for about 5 months.",9,2,0,2,"[0.3706800043582916, 0.032544538378715515, 0.5967754125595093]","[('16', 'DATE'), ('40', 'CARDINAL'), ('about 8 months', 'DATE'), ('every night', 'TIME'), ('15 hours', 'TIME'), ('about 5 months', 'DATE')]",[],[],
28841,Lexapro,Anxiety,"I have heardof this drug working well for others. However, I feel compelled to write my experience with this drug. I was given a four week supply of Lexapro by my doctor (10mg pills) because I had panic attacks two days in a row which I did not realize at the time was a result of over drinking. I ended up taking two pills total. The side effects I experienced were: EXTREME anxiety, nausea, headache, chest pains, cold sweats, sleeplessness, nervous energy, and just general mania. I was terrified that this would never go away. The side effects went away the fourth day after taking the second (and last) pill. That was however the worst and longest 4 days of my life. You WILL get through this!",1,26,1,0,"[0.7744033336639404, 0.023370128124952316, 0.20222656428813934]","[('four week', 'DATE'), ('10', 'CARDINAL'), ('two days in a row', 'DATE'), ('two', 'CARDINAL'), ('the fourth day', 'DATE'), ('second', 'ORDINAL')]",[],[],
169006,Vilazodone,Depression,"After having been on Lexapro (tired all the time and nearly emotionless, libido killer), Zoloft (gained 30 lbs in 3 months, libido killer), Effexor (ineffective and made my head sweat, libido killer), Paxil (zombie, libido inhibitor), Wellbutrin (allergic), I was afraid Viibryd would be more of the same. I've been on it for about 6 or 7 months and I had no side effects other than mild nausea about an hour after taking it, but it went away fairly quickly. My libido is back to normal and I still have emotions, which is great. I was on 20 mg but I started to feel the hopeless despair and irritability break through so my Dr bumped me up to 30 mg (I take one and a half 20 mg tabs) three or four weeks ago. The adjustment is taking time.",9,22,0,2,"[0.48539236187934875, 0.02607962116599083, 0.48852798342704773]","[('Lexapro', 'PERSON'), ('libido killer', 'ORG'), ('Zoloft', 'PERSON'), ('30', 'CARDINAL'), ('3 months', 'DATE'), ('libido killer', 'ORG'), ('Effexor', 'PERSON'), ('libido killer', 'ORG'), ('Paxil', 'PERSON'), ('libido inhibitor', 'ORG'), ('Wellbutrin', 'NORP'), ('Viibryd', 'ORG'), ('about 6 or 7 months', 'DATE'), ('about an hour', 'TIME'), ('20', 'CARDINAL'), ('up to 30', 'CARDINAL'), ('one and a half 20', 'DATE'), ('three or four weeks ago', 'DATE')]",[],[],
121386,Venlafaxine,Depression,"This med worked okay for me but then I get used to it and I have to increase it. I personally think that my body builds up a tolerance to it. If I take these meds late I get terrible night sweats. Coming off these meds was terrible. A GP advised me to go 'cold turkey' and I had nausea, vomiting, so much crying, felt hot and cold and dizziness. I also had some really bizarre dreams when coming off these meds. This med along with Cymbalta is hard to come off of.",4,18,1,0,"[0.6821783781051636, 0.026440812274813652, 0.2913808822631836]","[('night', 'TIME'), ('GP', 'ORG'), ('Cymbalta', 'ORG')]",[],[],
184460,Hydroxyzine,Anxiety,This medicine probably saved my job. Once on it I was able to concentrate more and work more effectively.,8,19,0,2,"[0.24388498067855835, 0.12292731553316116, 0.6331877112388611]",[],[],[],
44992,Fluoxetine,Depression,"The last medication I was on for depression completely numbed me out to the point where I had no emotions. With this medication, I am able to be happy and sad but it doesn t work too well to keep away the suicidal thoughts. (I am on 20mg) I wish this medication was able to make me feel happier and not constantly be fighting between happy and sad.",6,23,0,2,"[0.38855621218681335, 0.03523825481534004, 0.5762054920196533]","[('doesn', 'PERSON'), ('20', 'CARDINAL')]",[],[],
114991,Diazepam,Anxiety,I have taken this for many years 5mg x 3 a day. My nerves will take over without it and my new doctor wants me to quit taking them. Why when a medicine works for you does a new doctor want to undermine the other doctor it seems and change everything. I am 58 and I think I know how my body reacts to medications a bit better than someone that has seen me in an office for 10 minutes. They don't listen. Is there doctors still out there that see some people need Valium to be able to function in life and their jobs. I have worked all my life and contributed to society yet to be treated like a drug addict when going in to the doctors office. Does anyone have any helpful advise on how to choose a doctor that understands? Thanks,10,41,0,2,"[0.21461963653564453, 0.034650564193725586, 0.7507297992706299]","[('this for many years 5', 'DATE'), ('3 a day', 'DATE'), ('58', 'DATE'), ('10 minutes', 'TIME'), ('Valium', 'PERSON')]",[],[],
96436,Sertraline,Depression,"From first week when I took this medicine I can feel a slight change and haven't felt depression, anxiety. But as the weeks pass, I felt much better. I've got my life back, social skills, and feel like everyone else. This drug has really helped to bring my life back.",9,229,0,2,"[0.3456012010574341, 0.032517969608306885, 0.621880829334259]","[('first week', 'DATE'), ('the weeks', 'DATE')]",[],[],
131503,Effexor Xr,Anxiety,I feel it's important to share because as a mom I was on line in the middle of the night searching for answers for my daughter. She is 13 and has anxiety. At 4 she had night terrors and then would pass out with any pain. She started to be difficult to take to school in 4th grade due to the fear of throwing up. She was put on Lexapro after my great hesitation as she was so young. It helped a little. When 7th grade hit her body was 2 seconds from fight or flight. Frequent panic attacks were long and exhausting. Long story short she had genetic testing done and Effexor was on her list of Med's that should work. She is like night and day after around four weeks. Its about finding the right med for you. Genetic testing is a start.,10,2,1,0,"[0.6495761871337891, 0.028559528291225433, 0.3218642771244049]","[('13', 'CARDINAL'), ('4th', 'ORDINAL'), ('Lexapro', 'PERSON'), ('7th', 'ORDINAL'), ('2 seconds', 'TIME'), ('Effexor', 'PERSON'), ('Med', 'ORG'), ('around four weeks', 'DATE')]",[],[],
65824,Propranolol,Anxiety,"For the past few weeks I have been having shaky hands and anxiety during work. This isn't good considering I'm in the dental field. I have no idea what brought on the anxiety since I have been doing this job over 10 years. It was getting to the point that I feared going to work the next day. I went in and spoke with my GP about this and how I didn't want to take anti anxiety medication, but I wanted something that would stop my fast heart beat and shaky hands. She prescribed me propranolol for the days I worked. Well I breezed through the first day no problem. I took 30 mg in the am and did 10mg 7 hours later. Tomorrow, I'm just gonna do 20mg in the am to see if it's strong enough. This is the miracle drug.",10,42,1,0,"[0.48916998505592346, 0.026635104790329933, 0.48419490456581116]","[('the past few weeks', 'DATE'), ('10 years', 'DATE'), ('the next day', 'DATE'), ('GP', 'ORG'), ('the days', 'DATE'), ('the first day', 'DATE'), ('30', 'CARDINAL'), ('10mg 7 hours later', 'TIME'), ('Tomorrow', 'DATE'), ('20', 'CARDINAL')]",[],[],
169085,Vilazodone,Depression,"I had dysthymia, low level but nagging depression after dealing with elderly parents, their health and emotional issues, resulting ultimately in moving them out of their home: father into nursing home and mother into assisted living. Watched as father died a slow natural death after years of health problems. Started Viibryd and on day four felt better. When titrating to 40mg felt bad physically in general, so have stayed on 20mg; been there for several weeks. I feel like the old me, not irritable and snappy, especially with my husband. Feel more positive, confident and outgoing. I will be 57 in a few days. The bad: increased appetite especially for sweets and at night and 10 lb weight gain.",10,32,0,2,"[0.2481996715068817, 0.030420856550335884, 0.7213794589042664]","[('years', 'DATE'), ('Started Viibryd', 'ORG'), ('day four', 'DATE'), ('40', 'CARDINAL'), ('20', 'CARDINAL'), ('several weeks', 'DATE'), ('57', 'CARDINAL'), ('a few days', 'DATE'), ('10', 'CARDINAL')]",[],[],
64935,Sertraline,Depression,"This helped my panic attacks stop, but helped with depression none. This medication made me feel 'flat,' and like I was not living in the moment. For example, when people talked to me I could not associate emotions with the conversation. In addition, this gave me stomach irritation, made me lethargic, and never worked at the 4-6 week mark.",2,14,1,0,"[0.6865711212158203, 0.026441767811775208, 0.2869870960712433]","[('4-6 week', 'DATE')]",[],[],
64685,Sertraline,Depression,"mixed review. at first I noticed a change in my thinking- was able to enjoy moments more- less clouded by suicidal/depressive thoughts. However after my therapist suggests we up the does to 100mg a day, things went back to usual after about 3 weeks - same fatigued, depressed state of mind - no motivation or drive to live - disassociation issues...etc. This does not mean it may not work for others - I have a history of my body becoming 'accustomed' to most prescribed drugs, thus my body no longer responds to them after long term consumption (even if meds are made to treat chronic problems). So if you're lucky enough to have a body that is consistent with drugs, I do recommend sertraline. It definitely made a change for me even for only 3 weeks",4,8,0,2,"[0.4859209954738617, 0.026912089437246323, 0.4871669113636017]","[('first', 'ORDINAL'), ('100', 'CARDINAL'), ('about 3 weeks', 'DATE'), ('only 3 weeks', 'DATE')]",[],[],
65865,Propranolol,Anxiety,"I'm a 24 year old male and self employed builder and 2 months ago out of the blue I started suffering from crippling anxiety and anxiety attacks, I nearly become agoraphobic, after battling on for 2 long months I finally went to the doctor and after refusing medication the first time i decided I needed help, even though I had been doing private CBT etc it didn't help, any way my doctor prescribed me propranolol and my God it was such a relief within an hour I said ""hang on a minute I feel normal and couldn't worry if you payed me"". It's brilliant:-D. If your suffering from anxiety etc this is a life saver.",10,87,1,0,"[0.6267982125282288, 0.025855155661702156, 0.34734663367271423]","[('24 year old', 'DATE'), ('2 months ago', 'DATE'), ('2 long months', 'DATE'), ('first', 'ORDINAL'), ('an hour', 'TIME'), ('a minute', 'TIME'), ('brilliant:-D.', 'GPE')]",[],[],
7766,Xanax,Depression,Xanax is so great for me because I self-injure. It gives me the rational stance in my head when I feel like cutting myself. It doesn't allow me the energy to get so angry at myself. You just have to remember to actually take it when you feel your attack coming on and have patience for it to kick in. This is the best benzodiazepine because it works the fastest. Ativan is good sometimes. I saw trails but Xanax being the fastest but Klonopin lasts the longest.,9,55,0,2,"[0.2087821364402771, 0.037187885493040085, 0.7540299296379089]","[('Xanax', 'ORG'), ('Ativan', 'PERSON'), ('Xanax', 'ORG'), ('Klonopin', 'PERSON')]",[],[],
177450,Duloxetine,Depression,I have tried many many different meds for anxiety and depression.I have been taking this for a month now and it has helped me so much. I have less anxiety episodes and feel much happier and relaxed.,9,41,0,2,"[0.2896784245967865, 0.03329605609178543, 0.6770254969596863]","[('a month', 'DATE')]",[],[],
7503,Xanax,Anxiety,Xanax has really helped me with my anxiety and it's not habit forming to me. It helps me a lot!,10,52,0,2,"[0.3117331862449646, 0.10184299200773239, 0.5864238739013672]","[('Xanax', 'ORG')]",[],[],
28806,Lexapro,Depression,"I am a 26 year old man who has mild depression. I constantly took my problems out on others and lost my cool at the first hint of a problem. Now that I am on Lexapro I am not 100 percent better but I'm at least 50%, which is better than nothing. I think if it wasn't for Lexapro I would have eventually had a breakdown.",10,22,0,2,"[0.4260224997997284, 0.03487034887075424, 0.539107084274292]","[('26 year old', 'DATE'), ('first', 'ORDINAL'), ('100 percent', 'PERCENT'), ('at least 50%', 'PERCENT')]",[],[],
131728,Effexor Xr,Depression,"I've been on this medicine for going on 5 months now and it's helped and not helped at the same time, I ran out and the 3 days I was off of it my head started feeling funny and I started feeling sick along with suicidal thoughts it was horrible and now I can't get off it, my aunt is on it as well and she's been on it for 20 years her doctor fought to get it off the market for being an addicting drug and potentially harmful as well. But when I'm on it I feel fine for the most part, but if I had to do all over again I would've told my Dr to put me on something else.",5,27,1,0,"[0.6165067553520203, 0.027241135016083717, 0.35625213384628296]","[('5 months', 'DATE'), ('the 3 days', 'DATE'), ('20 years', 'DATE')]",[],[],
161742,Remeron,Anxiety,"I've been on this medicine for about 2 years now. I started out on it for anxiety/depression at 15mg. It worked great for a while. My depression is gone but my anxiety still has its times where it is bad and uncontrollable. After about a year my dose was increased to 30mg for anxiety. It worked great again this time for a couple of months, but it still creeped back. After awhile I was seeing a new psychiatrist and she tried putting me on Fluvoximine to try getting me off of Remeron. I liked the feeling of the new medicine but I felt nausea and upset stomach for about a week and a half. So she put me back on Remeron 30mg but I only took 15mg and I felt better than before when I was on 30mg. In all, this medicine has worked great for me.",8,82,0,2,"[0.4597914516925812, 0.023326801136136055, 0.5168818235397339]","[('about 2 years', 'DATE'), ('15', 'CARDINAL'), ('about a year', 'DATE'), ('30', 'CARDINAL'), ('a couple of months', 'DATE'), ('Fluvoximine', 'GPE'), ('Remeron', 'PERSON'), ('about a week and a half', 'DATE'), ('Remeron', 'PERSON'), ('30', 'CARDINAL'), ('15', 'CARDINAL'), ('30', 'CARDINAL')]",[],[],
28775,Lexapro,Depression,Its a great medication other than the side effect of weight gain!,8,9,0,2,"[0.22325509786605835, 0.10446016490459442, 0.6722847819328308]",[],[],[],
176780,Nardil,Depression,"Nardil works very well for my bipolar depression. I had hypersomnia when I was depressed and the drugs I tried (Lamictal, Zoloft, Celexa ) didn t help at all. I m glad my psychiatrist made me try this medication. At first, I took 45 mg, but after a while, it made me maniac. I had to lower the dosage to 30 mg and, surprisingly, it s seems to be working (even though it s not considered as a therapeutic dose). The diet is very easy to follow, as long as you can take bottled beer. The only downside is the sugar cravings, which are difficult to resist.",9,28,0,2,"[0.36444327235221863, 0.02885686419904232, 0.6066998243331909]","[('Lamictal', 'PERSON'), ('Zoloft', 'GPE'), ('Celexa', 'ORG'), ('first', 'ORDINAL'), ('45', 'CARDINAL'), ('30', 'CARDINAL')]",[],[],
55872,Effexor,Depression,"One of the best medications I have taken for depression, one warning is do not run out of this medication, because you will experience terrible withdrawals, and when you re-take it the nausea is terrible. If I can stay on this medicine for a long time, I will be happy, never had better control of my depression than I do on Effexor.",8,45,1,0,"[0.6157968044281006, 0.028821546584367752, 0.35538166761398315]","[('One', 'CARDINAL'), ('one', 'CARDINAL'), ('Effexor', 'PERSON')]",[],[],
160297,Buspirone,Anxiety,"Started taking about 4 weeks ago. I have bad anxiety that had manifested into depression. Doctor was trying me on lamictal, To help with my severe mood swings, and anxiety. I was on it for 2 months, I take this medication twice day. I notice I have bouts of being really talkative. Sleep is good, although I take Ambien. My over all mood has done a 180, anxiety level is maybe a 1-2. I've noticed a decrease in my appetite, not as hungry . Has not affected my energy level. I work out 5 days a week. My libido has increased, that may be from just being in a better mood.",10,26,1,0,"[0.551501452922821, 0.025483382865786552, 0.42301517724990845]","[('about 4 weeks ago', 'DATE'), ('2 months', 'DATE'), ('this medication twice day', 'DATE'), ('Ambien', 'PERSON'), ('180', 'CARDINAL'), ('1', 'CARDINAL'), ('5 days', 'DATE')]",[],[],
224997,Bupropion,Depression,"I have been taking Wellbutrin XL 450mg/day for 9 years, the brand only (I have done some personal research about brands versus generics and do not believe that generics are as good, effective, or reliable as brands). This medication saved my life, so I guess that I was lucky that it suited me. Within the first year I remember having a dry mouth, more energy, loss of appetite, and a weight loss. With time these side effects stopped. I have now no side effects, and what this medication clearly helped me with is to still feel myself and going through my emotions without falling into the hole of depression. So I feel functional, which was not the case before taking it (for example satying in bed because of feeling a deep sadness etc...).",10,85,0,2,"[0.29781970381736755, 0.03009665198624134, 0.6720836758613586]","[('Wellbutrin XL 450mg', 'FAC'), ('/day', 'DATE'), ('9 years', 'DATE'), ('the first year', 'DATE')]",[],[],
160806,Buspirone,Anxiety,"I was prescribed 10 mg of this medicine twice daily. After seeing no results, my doctor increased the dosage to three times daily, and it has helped a lot. Taken in conjunction with an antidepressant also helps. However, although this medicine isn't addictive, I worry about what I'm going to do if I have to stop taking it.",8,6,0,2,"[0.16887739300727844, 0.03424312546849251, 0.7968794107437134]","[('10', 'CARDINAL'), ('daily', 'DATE'), ('three', 'CARDINAL')]",[],[],
160310,Buspirone,Anxiety,"I have bipolar disorder with anxiety problems. My nurse practitioner at my psychiatrist office persribed buspar for my anxiety. I got home took it and went to bed, only to wake up in the middle of the night with the bed soaked in sweat, i'm burning up with my heart beating so fast my chest was hurting. I went back to my old medicine after that.",1,8,1,0,"[0.7207121253013611, 0.024848733097314835, 0.254439115524292]",[],[],[],
63961,Sertraline,Depression,"20 year old college student. I've had OCD since I was a kid (depression since junior year of high school) but only within the last year did I make the choice to take an SSRI. There's a lot of ambiguity surrounding antidepressants, and you can't really extract much from reviews without feeling reluctant. Yes, there are side effects that appear within the early stages. It is scary to ingest a drug you know little about. However, I can feel happy again, which I thought I had lost the ability to do. I don't believe everything is hopeless, which I, truthfully, thought I'd feel the rest of my life. It's been a lifesaver, and at 100mg, nothing feels inherently different about myself. It's just a tablet. Don't let it be more than it ought to be.",9,105,0,2,"[0.2703378200531006, 0.03994686156511307, 0.6897153854370117]","[('20 year old', 'DATE'), ('the last year', 'DATE'), ('100', 'CARDINAL')]",[],[],
28067,Lexapro,Depression,Very good for GAD mixed with depression. I felt worse for 2 months but then felt amazing :) give it a chance,10,63,1,0,"[0.4927062690258026, 0.036382999271154404, 0.4709106385707855]","[('GAD', 'ORG'), ('2 months', 'DATE')]",[],[],
225122,Bupropion,Depression,"I was prescribed Wellbuturin and Zoloft 14 months years ago after a very close call with suicide brought on by constant flashbacks of childhood sexual abuse. My psychiatrist started me on Zoloft, which saved my life by ending the flashbacks, and added Wellbutrin a few months later. The Wellbutrin helped me to get my joy for life going again! But, like a lot of people, when I felt better I weaned off. I didn't go down to the bottom, but my depression was slowly creeping back. I got back on it and I LOVE what it does for me. The only side effect I've had is really vivd dreams at times.",10,7,0,2,"[0.30958840250968933, 0.03750547394156456, 0.6529061198234558]","[('Wellbuturin', 'GPE'), ('Zoloft', 'GPE'), ('14 months years ago', 'DATE'), ('Zoloft', 'ORG'), ('Wellbutrin', 'NORP'), ('a few months later', 'DATE'), ('Wellbutrin', 'NORP')]",[],[],
160857,Buspirone,Anxiety,For acute anxiety this is AMAZING. Rapid racing heartbeat. Excessive sweating. Constant worrying. Over-analyzing. This medicine basically at 15MG gives you a feeling like you just drank a six pack and ate an amazing meal. I take it with xanax and cymbalta. Buspar is the best non habit forming short term medicine to get your life back on track when life gets overwhelming.,10,322,0,2,"[0.4110865592956543, 0.03186912089586258, 0.557044267654419]","[('15MG', 'CARDINAL'), ('six', 'CARDINAL'), ('Buspar', 'PERSON')]",[],[],
204576,Buspar,Anxiety,"I started taking Buspar only a few days ago, 7.5 mg in the morning and evening and so far have experienced the dizziness only in the morning. Had some nausea, but don't know if I can attribute that to the medication or the fact that I've stopped taking Ativan. So far, so good though. I do feel a little less anxious already and am excited to see the full results.",8,32,0,2,"[0.31873759627342224, 0.025063004344701767, 0.6561993956565857]","[('Buspar', 'PERSON'), ('only a few days ago', 'DATE'), ('7.5', 'CARDINAL'), ('the morning and evening', 'TIME'), ('Ativan', 'PERSON')]",[],[],
45826,Fluoxetine,Depression,"I started taking Prozac for SAD, seasonal affective disorder, and it worked really well for that. Well a few years ago my hubby left and I tried to increase to 40 mg but the higher dose did not work well with me, so went back to the 20mg until about 3 months . Thought I was ready to wean off, first time I did not wean right and felt awful. Next time I weaned very slowly, which was much better, Unfortunately I began to have signs of depression again. Called my MD to get a different one even though, Prozac had worked well before. He recommended Zoloft but after reading the awful side effects from reviewers, I change my mind and have restarted Prozac. The only side effect I get with Prozac is decreased sex drive, 20 mg works for me!",9,17,1,0,"[0.5564242005348206, 0.027163555845618248, 0.41641223430633545]","[('Prozac', 'PERSON'), ('a few years ago', 'DATE'), ('40', 'CARDINAL'), ('20', 'CARDINAL'), ('about 3 months', 'DATE'), ('first', 'ORDINAL'), ('MD', 'GPE'), ('Prozac', 'PERSON'), ('Zoloft', 'ORG'), ('Prozac', 'PERSON'), ('Prozac', 'PERSON'), ('20', 'CARDINAL')]",[],[],
169048,Vilazodone,Depression,Using for one week now with the starter pack. It's already working and I am satisfied. I intend to continue with this treatment.,10,33,0,2,"[0.22112564742565155, 0.11541089415550232, 0.6634634137153625]","[('one week', 'DATE')]",[],[],
62385,Citalopram,Depression,"I will start off by saying this medicine is very effective and has worked for my light anxiety and depression, and very excited about it! Like many others that have reviewed, Celexa did make me tired for the first few weeks and did have an impact on my sex drive. Overall I gladly accept the side effects for the calm/relaxed feeling that I have. It has surprisingly made my meetings at work and public speaking more manageable. I am 34 years old and have tried self-medicating with plenty of sleep and exercise and healthy diet (and positive thinking). After years of 'dealing with it' I just asked the doctor for something mild enough to lift me up and he suggested Celexa; and I am so glad he did. It's made a difference in my life!",10,37,0,2,"[0.16197194159030914, 0.033321406692266464, 0.8047066330909729]","[('Celexa', 'ORG'), ('the first few weeks', 'DATE'), ('34 years old', 'DATE'), ('years', 'DATE'), ('Celexa', 'ORG')]",[],[],
55811,Effexor,Depression,"I took this for a few years in my late teens for severe depression and self harm tendencies. It worked well for me. The only downfall is the effects one experiences if one forgets a dose or stops taking the medicine without approval from one's medical provider. In my opinion the honest truth is this: it can be a wonderful, miracle for severe depression and anxiety. It can make a person more outgoing in their environment and provide someone with more energy. The only downfall I ever experienced with it was the withdrawal effects if I forgot a dose. Brain zaps, nausea, general ill feeling. If one takes it as directed, however, they shouldn't experience these. Never quit this medicine on your own without talking to your doctor.",8,93,1,0,"[0.6055178642272949, 0.028556479141116142, 0.365925669670105]","[('a few years', 'DATE'), ('one', 'CARDINAL')]",[],[],
202400,Lithium,Depression,"I have tried so many antidepressants over the last two years and actually found them to only increase the severity of my depression. I found one that helped finally but still felt symptoms of depression creeping in. I asked my Dr to augment with lithium and it worked! My fatigue is nonexistent now and I feel like I can handle life now. At first I was so thirsty that I could drink the entire Atlantic Ocean with a straw. It has since improved--but I learned that no matter how much I drink, I'm still going to have some thirst so I don't over do it. My mouth is dry and I have a very slight tremor in my hands but it's a small price to pay----now I get to live instead of just survive. :) Ps aincrease your dose slowly to minimize side effects",9,34,1,0,"[0.6205316185951233, 0.025915658101439476, 0.35355278849601746]","[('the last two years', 'DATE'), ('first', 'ORDINAL'), ('Atlantic Ocean', 'LOC')]",[],[],
120908,Venlafaxine,Depression,"I have been taking 75mg once per day, for 15 yrs. Has always worked well for me with no side effects but I would like to get off of it because........15 yrs! Do I still need it? But if I miss one dose, brain shocks like crazy. This is scary to me that it can do that. It makes me very nervous about even considering weaning off of it.",8,2,0,2,"[0.4495397210121155, 0.034850720316171646, 0.5156095027923584]","[('75', 'CARDINAL'), ('15', 'CARDINAL'), ('one', 'CARDINAL')]",[],[],
96302,Sertraline,Depression,"I've been on 75/mg of sertraline (generic version of Zoloft) for 5 years. It has helped a great deal with my depression, anxiety, and compulsive negative thoughts. I've gotten off of it twice; I find that I don't have withdrawal symptoms if I go off it gradually. The side effects I've had are a decrease in sex drive (which comes back once I stop taking it) and a general feeling of apathy. It doesn't make me happy, it just makes me not so sad and much less obsessive. I do, however, feel I have lost a lot of creativity and motivation. Other than the apathy and lack of a sex drive, it works extremely well at stopping the depression and anxiety.",8,4,1,0,"[0.552740216255188, 0.02909422665834427, 0.41816553473472595]","[('75', 'CARDINAL'), ('Zoloft', 'GPE'), ('5 years', 'DATE')]",[],[],
75536,Trifluoperazine,Anxiety,"I took this about 45 years ago in my 20's, for several years for anxiety, when it was called Stelazine. Now it is only available as the generic trifluoperazine. I've had a prostate and bladder condition for s few years now and often suffer nocturia, needing to go every 20 minutes once I go to bed at night. This often can last the entire night until 8AM-9AM. In desparation I tried this drug again and found that 1mg quiets my bladder within an hour and lets me sleep. Even if I do get up every hour or two, I can get back to sleep. Other overactive bladder meds have unacceptable side effects on me of dry mouth, and greatly lowered BP. This has no side effects, calms me down, reduces the frequency about 75% and lets me sleep.",9,3,1,0,"[0.524958610534668, 0.0299465823918581, 0.4450947642326355]","[('this about 45 years ago', 'DATE'), ('20', 'CARDINAL'), ('several years', 'DATE'), ('Stelazine', 'ORG'), ('s few years', 'DATE'), ('every 20 minutes', 'TIME'), ('night', 'TIME'), ('the entire night', 'TIME'), ('8AM-9AM', 'DATE'), ('1', 'CARDINAL'), ('an hour', 'TIME'), ('every hour', 'TIME'), ('two', 'CARDINAL'), ('BP', 'ORG'), ('about 75%', 'PERCENT')]",[],[],
197570,Paroxetine,Depression,"I have tried EFFEXOR, ZOLOFT, PROZAC, CELEXA, CYMBALTA and PAXIL was the best. I only take 5 mg once daily in the morning and am good all the day ! Really !",10,143,0,2,"[0.1621646285057068, 0.03489169105887413, 0.8029437065124512]","[('EFFEXOR', 'ORG'), ('ZOLOFT', 'ORG'), ('PROZAC', 'ORG'), ('CELEXA', 'ORG'), ('CYMBALTA', 'ORG'), ('PAXIL', 'ORG'), ('5', 'CARDINAL')]",[],[],
44893,Fluoxetine,Depression,"This medicine is magic. I swear. It has worked wonders for me! I wish I would have been put on this long before any others. Might I add, NEVER try Paxil. Don't do it. You'll thank me later. Anyhow, Prozac has been a total game changer for me. I was skeptical at first because of how many ppl say they suffer from sexual side effects, but let me tell you, there's none of that here! I haven't had a single negative side effect from Prozac! I feel happy and energized. Works great for my severe depression and anxiety! I take 20mg a day. One of the oldest, best crazy meds around!!!",10,16,0,2,"[0.3054063618183136, 0.030260317027568817, 0.6643333435058594]","[('NEVER', 'ORG'), ('Paxil', 'GPE'), ('Prozac', 'PERSON'), ('first', 'ORDINAL'), ('Prozac', 'NORP'), ('20mg', 'TIME'), ('One', 'CARDINAL')]",[],[],
64457,Sertraline,Depression,"Wish I could rate this a zero. I have always had clear skin and no problems with acne or anything, no allergies, but this made me break out in hives. My depression and anxiety worsened exponentially. Worst experience, temporarily destroyed my life",1,39,1,0,"[0.7471181750297546, 0.025181114673614502, 0.22770074009895325]","[('zero', 'CARDINAL')]",[],[],
122216,Venlafaxine,Depression,"I've taken Effexor for 7 years, in a dosage that has decreased from 225mg to 75 mg over the last 2 years. While I had some benefit with depression I experienced side effects from Effexor. I experienced short term memory loss, problems concentrating, blurry vision, weight gain, sweating, and dry mouth. I cannot drink at all on the medication, since it exacerbates the memory and mental focus problems enormously, even at one glass of wine.",5,68,1,0,"[0.578837513923645, 0.02802335098385811, 0.39313915371894836]","[('Effexor', 'PERSON'), ('7 years', 'DATE'), ('225', 'CARDINAL'), ('75', 'CARDINAL'), ('the last 2 years', 'DATE'), ('Effexor', 'PERSON'), ('one', 'CARDINAL')]",[],[],
96334,Sertraline,Depression,"I started on 50mg and I took it for about 2 months then I missed a week due to vacation and forgetting to bring them with me. Now I'm achy all the time, very dizzy, feel sick after eating anything no matter how mild, my back is the most achy. I think its my body trying to get used to the drug again but I didn't feel this way the first time I started. I don't really know what is going on but I'm tired all the time and that is definitely not helping the depression.",4,3,1,0,"[0.5672503113746643, 0.030085306614637375, 0.4026644229888916]","[('50', 'CARDINAL'), ('about 2 months', 'DATE'), ('first', 'ORDINAL')]",[],[],
197119,Paroxetine,Depression,"I was wondering why I had irregular bowel movements for quite some time. I went to Dr. after Dr. explaining my symptoms (constipation, bloating, back pain, dark stool.) Most of them thought I had IBS or an allergy to gluten. I had these symptoms from 2009 till recently. After some thought I decided to switch my medication. My Psychologist wrote me a new prescription and I started to ween of the paxil. 2 weeks into my new medication schedule I started to feel 1000 times better! I go to the bathroom daily now just as a healthy person should. In fact, it seems like my body is trying to make up for lost time. Needless to say, Paxil I feel is the cause of my extreme constipation.",2,20,1,0,"[0.5447047352790833, 0.027415089309215546, 0.427880197763443]","[('IBS', 'ORG'), ('2009', 'DATE'), ('2 weeks', 'DATE'), ('1000', 'CARDINAL'), ('Paxil', 'PERSON')]",[],[],
49776,Gabapentin,Anxiety,"I have to say, it's been working very well for me. I'm more confident and I love being around people way more then before. But, sometimes I feel very dizzy and I'm all over the place. I forget everything and I feel kinda lost. I feel like my brain is on slow motion. The worst thing is I can't make love anymore. Its really hard to stimulate me and sometimes I can't even ejaculated. It brought me peace inside but I don't feel things anymore. Never happy, never too sad. I don't enjoy food. (Sorry for terrible english.)",7,62,0,2,"[0.24470745027065277, 0.03604339808225632, 0.7192490696907043]","[('english', 'LANGUAGE')]",[],[],
163832,Mirtazapine,Anxiety,Helps greatly with my anxiety attacks and puts me in a coma like sleep. Been taking it for a month the only problem I have is I remain sleepy almost to a zombie like state all day. I still get very dizzy to the point of being nauseated while lying down. I really like this medicine but don't think it is right for me because of my conditions and looks like it has interactions with 3 of my other medication.,7,25,0,2,"[0.3866378366947174, 0.03173856809735298, 0.5816235542297363]","[('a month', 'DATE'), ('all day', 'DATE'), ('3', 'CARDINAL')]",[],[],
